ts,open,high,low,close,volume
1605913200000,18619.99,18740.0,18546.16,18655.67,2749.7
1605916800000,18655.66,18862.63,18620.46,18860.56,3624.1
1605920400000,18860.56,18909.29,18770.69,18830.42,3723.7
1605924000000,18830.45,18965.9,18629.61,18739.96,5050.3
1605927600000,18740.62,18813.74,18631.0,18659.48,3151.6
1605931200000,18659.47,18659.83,18444.74,18579.21,3842.0
1605934800000,18579.21,18680.0,18550.77,18652.44,1872.1
1605938400000,18652.44,18728.21,18600.0,18628.14,2215.2
1605942000000,18628.14,18739.76,18600.13,18669.99,2071.5
1605945600000,18670.0,18781.73,18661.99,18781.73,2701.0
1605949200000,18781.73,18783.76,18551.0,18609.99,3087.7
1605952800000,18610.0,18700.0,18563.32,18593.39,2263.3
1605956400000,18593.39,18649.35,18486.56,18531.06,2847.3
1605960000000,18531.06,18700.0,18308.58,18641.43,4444.8
1605963600000,18641.43,18824.68,18638.96,18794.82,4315.9
1605967200000,18794.82,18808.82,18638.0,18733.02,3886.2
1605970800000,18733.01,18820.0,18638.46,18790.01,3935.4
1605974400000,18790.0,18907.38,18665.86,18732.18,5607.8
1605978000000,18732.19,18769.78,18650.0,18762.3,3018.1
1605981600000,18762.3,18800.0,18717.55,18735.47,2442.3
1605985200000,18735.47,18770.0,18580.0,18679.97,2692.8
1605988800000,18679.97,18679.97,18582.94,18652.09,1916.5
1605992400000,18652.09,18700.0,18575.72,18654.26,1786.4
1605996000000,18654.27,18654.85,18525.0,18636.95,2161.0
1605999600000,18636.95,18745.47,18600.0,18703.8,2920.6
1606003200000,18703.8,18750.0,18500.0,18547.96,3853.2
1606006800000,18547.84,18612.04,18350.0,18470.4,6262.8
1606010400000,18470.39,18602.99,18430.83,18583.91,2389.6
1606014000000,18583.91,18593.48,18492.39,18559.91,1911.5
1606017600000,18559.91,18611.0,18430.68,18602.46,1570.5
1606021200000,18602.45,18605.96,18478.01,18517.31,1559.8
1606024800000,18517.31,18588.86,18400.3,18481.99,2206.8
1606028400000,18481.99,18511.55,18255.93,18498.31,3648.3
1606032000000,18498.31,18503.14,18185.86,18211.65,4029.7
1606035600000,18211.66,18419.71,18121.0,18379.07,4004.6
1606039200000,18379.06,18379.06,18051.0,18172.45,3764.9
1606042800000,18172.44,18218.81,17610.86,17887.82,9274.5
1606046400000,17891.76,18158.55,17820.0,18107.25,5916.5
1606050000000,18107.25,18240.0,18049.26,18196.37,3634.6
1606053600000,18196.36,18296.04,18142.21,18179.07,2890.9
1606057200000,18179.07,18333.52,18178.53,18295.4,2220.8
1606060800000,18295.41,18589.96,18258.11,18554.93,4155.2
1606064400000,18554.93,18580.0,18444.4,18480.0,2847.5
1606068000000,18480.0,18630.03,18468.17,18504.89,3087.1
1606071600000,18504.89,18593.06,18487.52,18573.58,2107.3
1606075200000,18573.59,18683.77,18506.0,18550.21,3206.2
1606078800000,18548.95,18614.34,18490.0,18567.04,1563.1
1606082400000,18567.05,18649.0,18517.5,18613.41,1505.7
1606086000000,18613.41,18623.37,18367.82,18414.43,4034.9
1606089600000,18413.88,18523.09,18100.05,18136.3,4390.1
1606093200000,18136.31,18273.08,18000.0,18209.51,4681.5
1606096800000,18211.56,18349.05,18188.26,18210.5,2722.7
1606100400000,18210.49,18436.7,18180.14,18369.0,2749.2
1606104000000,18367.49,18515.45,18337.04,18461.19,2543.8
1606107600000,18461.19,18509.98,18381.14,18438.26,2315.7
1606111200000,18438.26,18520.0,18308.0,18520.0,3063.3
1606114800000,18519.99,18556.83,18428.39,18458.13,2479.2
1606118400000,18458.12,18660.0,18453.55,18575.01,3674.2
1606122000000,18575.01,18657.88,18534.12,18637.79,3068.1
1606125600000,18637.8,18766.0,18636.41,18747.04,3953.7
1606129200000,18747.03,18747.89,18560.0,18567.7,3580.1
1606132800000,18567.7,18645.0,18480.07,18619.88,3346.1
1606136400000,18619.88,18662.15,18331.5,18594.27,7020.7
1606140000000,18594.27,18700.0,18502.01,18530.07,4756.8
1606143600000,18530.32,18557.04,18222.22,18261.86,6433.3
1606147200000,18261.86,18410.55,18134.11,18376.42,4920.7
1606150800000,18376.61,18461.91,18323.06,18352.93,2961.7
1606154400000,18352.93,18418.62,18283.43,18346.23,2307.2
1606158000000,18346.23,18459.99,18300.1,18444.44,2296.2
1606161600000,18444.45,18485.01,18345.52,18373.0,2094.1
1606165200000,18373.0,18457.04,18326.08,18410.29,2872.4
1606168800000,18410.29,18472.27,18350.0,18415.7,1883.7
1606172400000,18415.71,18436.22,18262.0,18368.0,2846.9
1606176000000,18368.01,18382.06,18207.98,18367.54,3049.7
1606179600000,18367.54,18530.0,18334.71,18465.98,4006.3
1606183200000,18465.97,18483.65,18337.04,18337.04,2922.2
1606186800000,18337.04,18404.45,18303.0,18338.52,2332.1
1606190400000,18338.23,18448.0,18276.73,18441.19,3461.4
1606194000000,18441.19,18441.96,18290.0,18322.38,3372.8
1606197600000,18322.38,18394.28,18018.0,18394.28,5807.6
1606201200000,18394.31,18450.0,18360.0,18369.36,3382.0
1606204800000,18369.35,18615.84,18369.35,18613.8,4419.9
1606208400000,18613.8,19065.0,18552.2,18983.15,12920.8
1606212000000,18983.16,19100.0,18683.64,18887.0,8744.5
1606215600000,18886.99,19080.19,18810.0,19064.99,4335.6
1606219200000,19064.99,19247.86,18979.99,19176.06,8267.5
1606222800000,19176.05,19300.0,19092.0,19167.81,7269.1
1606226400000,19167.81,19389.0,19095.0,19384.43,5022.5
1606230000000,19384.43,19418.97,19220.0,19358.57,5551.4
1606233600000,19358.56,19410.0,19074.4,19296.13,6567.1
1606237200000,19296.14,19339.7,19138.49,19204.64,3502.4
1606240800000,19200.91,19262.97,19150.0,19254.42,2986.2
1606244400000,19254.42,19277.63,19160.0,19160.01,2255.9
1606248000000,19160.01,19248.28,18925.51,19057.68,4865.2
1606251600000,19057.69,19122.27,18842.31,18939.3,4034.8
1606255200000,18939.3,19130.0,18857.0,19123.23,1921.1
1606258800000,19123.23,19190.0,19082.53,19160.01,2583.6
1606262400000,19160.0,19218.0,19090.19,19161.74,2546.6
1606266000000,19161.74,19218.12,19065.29,19099.63,2381.9
1606269600000,19099.63,19099.63,18900.0,18975.81,3381.5
1606273200000,18975.81,19049.99,18734.22,18808.03,3923.9
1606276800000,18808.04,18921.45,18670.0,18685.82,4245.4
1606280400000,18685.82,18887.61,18625.0,18879.49,3511.6
1606284000000,18879.5,18936.42,18847.09,18895.0,2561.6
1606287600000,18895.0,19050.73,18833.49,18975.13,2892.8
1606291200000,18975.12,19218.0,18970.01,19115.18,3930.5
1606294800000,19115.18,19173.38,19055.69,19169.79,2790.6
1606298400000,19169.79,19338.97,19157.09,19287.88,4231.2
1606302000000,19287.88,19345.99,19254.0,19281.55,3365.5
1606305600000,19281.55,19315.0,19152.33,19291.59,3616.4
1606309200000,19291.6,19484.21,19100.0,19198.55,6709.3
1606312800000,19197.25,19314.17,19114.46,19268.99,4166.9
1606316400000,19269.25,19327.8,19115.79,19126.84,4413.8
1606320000000,19126.84,19196.33,18856.0,18988.62,6463.5
1606323600000,18988.65,19070.44,18811.0,19061.31,4276.6
1606327200000,19061.31,19125.53,19032.36,19056.67,2685.8
1606330800000,19056.68,19125.0,18896.28,18981.29,2787.5
1606334400000,18981.29,19096.63,18731.0,18902.39,5306.8
1606338000000,18902.38,19042.42,18800.47,18880.27,3371.6
1606341600000,18880.27,18927.85,18695.0,18758.71,3637.4
1606345200000,18758.71,18854.59,18500.27,18719.11,6068.0
1606348800000,18718.83,18915.03,18613.92,18862.54,3947.9
1606352400000,18862.55,18886.59,18749.33,18799.32,2246.2
1606356000000,18799.32,18804.28,18355.85,18400.98,6742.4
1606359600000,18400.97,18400.97,17200.0,17927.98,18992.0
1606363200000,17927.98,18100.0,17566.54,17772.02,9629.0
1606366800000,17772.03,17954.56,17697.76,17930.86,5076.3
1606370400000,17930.86,18015.79,17825.63,17954.09,3869.5
1606374000000,17954.1,17954.1,17435.0,17619.9,7124.1
1606377600000,17610.92,17620.19,16334.0,16878.8,20495.7
1606381200000,16878.8,17129.61,16652.18,17060.77,10276.6
1606384800000,17060.81,17321.84,17058.33,17285.0,8065.9
1606388400000,17285.0,17420.93,16930.3,17100.0,8207.3
1606392000000,17100.0,17384.95,16963.79,17369.17,6235.4
1606395600000,17369.17,17395.47,17045.08,17054.57,4976.7
1606399200000,17054.02,17120.0,16732.24,16732.33,9420.7
1606402800000,16732.23,17250.0,16720.0,16905.18,6812.7
1606406400000,16906.23,17036.65,16585.41,16674.52,7071.4
1606410000000,16669.9,16794.92,16188.0,16693.76,12743.4
1606413600000,16690.11,16823.0,16500.0,16531.73,4809.3
1606417200000,16532.35,16627.65,16300.0,16516.87,6459.8
1606420800000,16516.86,17152.01,16513.35,17136.33,7110.7
1606424400000,17136.33,17294.88,17005.0,17031.18,5804.9
1606428000000,17031.17,17229.94,16968.11,17167.99,2396.2
1606431600000,17167.49,17177.91,16807.69,17149.47,2491.2
1606435200000,17149.47,17400.0,17012.56,17393.73,4072.2
1606438800000,17395.34,17457.62,17266.08,17306.48,4026.4
1606442400000,17306.48,17320.0,17068.0,17092.5,3644.4
1606446000000,17092.5,17269.46,17022.18,17078.11,3126.2
1606449600000,17078.11,17186.87,17050.0,17073.39,2532.9
1606453200000,17071.42,17340.49,17069.27,17258.5,2564.7
1606456800000,17258.5,17311.0,17172.53,17282.03,2278.9
1606460400000,17282.03,17296.75,17037.57,17094.18,2967.3
1606464000000,17095.47,17118.15,16713.46,16850.85,5678.4
1606467600000,16850.86,17200.0,16620.0,16656.53,6652.2
1606471200000,16656.54,16942.17,16654.26,16920.69,4084.2
1606474800000,16920.55,16940.87,16758.0,16789.37,2862.0
1606478400000,16789.46,17074.08,16772.52,17066.95,3806.8
1606482000000,17066.94,17083.35,16910.0,16944.79,2848.3
1606485600000,16944.79,16960.63,16724.82,16768.39,3504.6
1606489200000,16768.51,16788.13,16438.08,16498.85,6801.9
1606492800000,16501.1,16834.28,16465.48,16810.09,4546.9
1606496400000,16810.08,16810.08,16660.33,16727.51,2533.7
1606500000000,16727.89,16866.66,16686.71,16781.22,2375.2
1606503600000,16781.22,16846.91,16730.0,16803.14,1754.5
1606507200000,16803.14,17200.0,16750.0,17069.73,4794.0
1606510800000,17068.01,17087.46,16634.34,16994.92,3481.6
1606514400000,16994.91,17047.84,16910.36,16956.45,1454.8
1606518000000,16956.59,17235.7,16956.59,17139.52,2904.9
1606521600000,17139.53,17178.45,16974.3,17150.0,2420.9
1606525200000,17150.0,17190.0,17046.46,17129.66,2239.8
1606528800000,17129.65,17131.23,16979.61,16983.94,1648.3
1606532400000,16984.52,17012.09,16923.5,16990.27,2031.8
1606536000000,16990.27,17026.6,16891.9,16961.38,1517.0
1606539600000,16961.37,16978.0,16872.0,16977.99,1374.0
1606543200000,16978.0,17036.89,16962.99,17019.32,1424.5
1606546800000,17019.31,17067.14,16992.0,17014.72,1563.3
1606550400000,17014.72,17046.41,16865.56,16875.01,1994.9
1606554000000,16875.01,16962.74,16874.99,16916.42,1327.5
1606557600000,16916.42,17257.97,16880.5,17195.73,3981.8
1606561200000,17195.73,17200.0,17106.02,17160.29,2054.3
1606564800000,17160.29,17227.08,17070.0,17134.42,2652.5
1606568400000,17134.42,17358.0,17074.39,17356.02,3547.9
1606572000000,17356.03,17390.0,17264.59,17336.07,3782.3
1606575600000,17336.07,17530.46,17336.06,17517.04,4554.8
1606579200000,17517.04,17772.09,17516.52,17707.26,7586.1
1606582800000,17707.26,17748.99,17580.64,17745.74,3612.4
1606586400000,17745.73,17765.23,17640.38,17729.99,3355.4
1606590000000,17730.0,17840.0,17670.75,17814.5,2843.7
1606593600000,17814.5,17880.49,17671.14,17673.21,3336.9
1606597200000,17673.21,17751.99,17660.3,17741.05,1493.3
1606600800000,17741.05,17843.0,17612.33,17760.03,2697.9
1606604400000,17760.03,17807.1,17661.21,17719.85,1869.5
1606608000000,17719.84,17760.0,17517.0,17649.23,2659.9
1606611600000,17649.24,17663.11,17520.0,17587.53,1442.3
1606615200000,17587.53,17793.0,17545.28,17742.25,1601.8
1606618800000,17742.25,17886.21,17724.19,17867.48,1891.2
1606622400000,17867.48,17867.49,17758.66,17763.0,1324.8
1606626000000,17763.0,17837.53,17751.0,17790.31,1006.5
1606629600000,17790.31,17792.62,17707.31,17729.27,1179.8
1606633200000,17729.27,17849.21,17666.0,17817.34,1938.0
1606636800000,17817.34,18154.44,17803.78,18144.99,4846.1
1606640400000,18144.98,18209.65,18049.92,18104.35,3332.5
1606644000000,18104.35,18227.3,18036.04,18192.82,3715.3
1606647600000,18192.83,18250.0,18000.0,18090.44,3536.1
1606651200000,18089.75,18132.32,17882.82,18030.08,2938.2
1606654800000,18030.08,18148.97,17919.0,18097.46,2430.8
1606658400000,18097.46,18194.13,18030.0,18039.82,2431.5
1606662000000,18039.82,18140.0,17966.16,18119.97,2052.9
1606665600000,18119.97,18147.0,17926.0,18089.78,2833.7
1606669200000,18089.79,18145.14,18045.31,18094.31,1930.8
1606672800000,18094.31,18128.94,18040.0,18118.27,1310.4
1606676400000,18118.27,18125.17,18008.12,18042.86,1293.5
1606680000000,18042.85,18228.0,18027.82,18207.4,2554.6
1606683600000,18207.39,18360.05,18202.36,18255.0,3253.8
1606687200000,18254.24,18264.99,18060.83,18133.21,2136.9
1606690800000,18133.22,18230.0,18088.0,18184.99,1687.7
1606694400000,18185.0,18477.0,18184.99,18430.33,4461.7
1606698000000,18430.33,18548.32,18347.81,18481.97,3561.6
1606701600000,18482.1,18550.0,18435.81,18506.87,2470.4
1606705200000,18506.87,18593.81,18431.26,18579.5,2283.4
1606708800000,18579.67,18619.79,18450.0,18523.79,2119.7
1606712400000,18523.79,18627.29,18477.62,18520.47,1835.5
1606719600000,18520.27,18677.0,18512.9,18623.0,3499.6
1606723200000,18623.05,18625.0,18375.55,18462.31,4220.6
1606726800000,18462.7,18510.0,18326.03,18478.54,3054.1
1606730400000,18478.54,18589.0,18446.5,18503.06,2240.9
1606734000000,18503.11,18655.0,18503.11,18600.95,3413.5
1606737600000,18600.94,18840.0,18600.94,18837.16,4675.2
1606741200000,18837.16,19210.0,18788.11,19151.49,9287.0
1606744800000,19151.49,19782.1,19135.0,19480.8,15792.4
1606748400000,19480.73,19863.16,19152.25,19291.88,16228.0
1606752000000,19291.88,19579.0,19127.48,19196.4,7387.1
1606755600000,19196.41,19470.0,19011.1,19393.6,6736.1
1606759200000,19393.6,19467.23,19141.89,19175.78,4761.1
1606762800000,19175.87,19315.0,19050.0,19259.98,3291.5
1606766400000,19259.98,19494.35,19170.78,19439.48,3745.4
1606770000000,19439.27,19520.0,19323.18,19381.25,2732.1
1606773600000,19379.86,19500.0,19233.09,19499.99,2253.1
1606777200000,19500.0,19747.05,19450.43,19695.87,5413.4
1606780800000,19695.87,19720.0,19479.8,19565.47,4570.4
