ts,open,high,low,close,volume
1512176400000,10935.0,11089.98,10905.0,11029.99,1626.5
1512180000000,11029.99,11060.0,10910.0,11005.11,1235.08
1512183600000,11005.11,11023.0,10930.0,10939.86,1042.77
1512187200000,10939.86,11000.0,10701.0,10872.5,1685.85
1512190800000,10872.5,10910.0,10755.0,10910.0,903.59
1512194400000,10910.0,10985.0,10875.0,10875.0,651.19
1512198000000,10875.0,10989.0,10822.81,10965.89,571.19
1512201600000,10965.89,10988.5,10909.06,10969.33,496.62
1512205200000,10969.33,11099.99,10969.33,11099.98,934.05
1512208800000,11099.98,11100.0,11065.82,11090.0,334.25
1512212400000,11090.0,11100.0,10905.0,10963.19,696.48
1512216000000,10963.19,11094.5,10961.42,11094.5,394.93
1512219600000,11094.5,11100.0,10988.0,11020.01,592.94
1512223200000,11020.01,11088.88,10752.0,10922.96,1331.72
1512226800000,10922.96,10972.3,10762.0,10784.46,857.9
1512230400000,10784.46,10875.95,10784.0,10870.43,621.6
1512234000000,10870.43,10948.99,10832.58,10918.46,682.98
1512237600000,10918.46,10996.0,10918.45,10942.01,635.94
1512241200000,10942.01,10971.0,10901.0,10935.0,487.15
1512244800000,10935.0,10967.54,10928.0,10967.54,497.66
1512248400000,10967.54,11050.0,10960.0,11020.0,1001.99
1512252000000,11020.0,11020.01,10981.27,10986.01,446.03
1512255600000,10986.01,11006.99,10902.0,10930.23,605.21
1512259200000,10930.23,10985.0,10851.81,10901.99,552.27
1512262800000,10901.99,10929.94,10865.0,10929.94,382.78
1512266400000,10929.94,10950.0,10912.37,10938.18,268.85
1512270000000,10938.18,10979.99,10908.01,10978.2,484.83
1512273600000,10978.2,11090.97,10978.19,11070.0,1043.32
1512277200000,11070.0,11090.95,11010.0,11063.88,610.5
1512280800000,11063.88,11100.0,10977.0,11099.96,780.91
1512284400000,11099.96,11190.98,11099.95,11168.5,664.66
1512288000000,11168.5,11196.95,11109.51,11152.01,352.82
1512291600000,11152.01,11174.96,11111.0,11130.01,267.13
1512295200000,11130.01,11190.0,11122.0,11130.01,314.72
1512298800000,11130.01,11547.0,11122.22,11546.99,1708.1
1512302400000,11546.99,11643.0,11345.01,11643.0,1498.85
1512306000000,11643.0,11699.99,11614.48,11680.0,761.72
1512309600000,11680.0,11699.99,11600.0,11635.99,1045.01
1512313200000,11635.99,11798.5,11625.01,11755.0,1149.6
1512316800000,11755.0,11799.99,11665.46,11695.37,1147.77
1512320400000,11695.37,11771.12,11695.36,11735.0,598.32
1512324000000,11735.0,11780.0,11724.0,11779.99,540.82
1512327600000,11779.99,11780.0,11746.2,11767.35,540.83
1512331200000,11767.35,11891.0,11226.23,11350.0,4377.11
1512334800000,11350.0,11490.0,10800.0,11065.0,4523.03
1512338400000,11065.0,11450.0,10601.0,11219.99,4335.69
1512342000000,11219.99,11383.12,11101.01,11290.0,1526.32
1512345600000,11290.0,11445.0,11250.0,11327.75,1385.05
1512349200000,11327.75,11510.0,11322.98,11449.99,1352.53
1512352800000,11449.99,11450.0,11250.0,11302.8,1088.89
1512356400000,11302.8,11439.69,11302.8,11420.0,462.25
1512360000000,11420.0,11521.65,11420.0,11499.99,947.59
1512363600000,11499.99,11519.0,11365.0,11445.01,668.66
1512367200000,11445.01,11486.43,11370.0,11449.0,501.47
1512370800000,11449.0,11589.98,11380.01,11589.98,682.41
1512374400000,11589.98,11589.98,11450.0,11536.65,285.76
1512378000000,11536.65,11560.0,11385.0,11392.02,462.1
1512381600000,11392.02,11392.02,11225.0,11370.0,511.26
1512385200000,11370.0,11389.82,11190.0,11245.49,372.42
1512388800000,11245.49,11340.0,11161.0,11244.42,519.08
1512392400000,11244.42,11349.0,10950.0,11302.51,1341.83
1512396000000,11302.51,11476.39,11253.31,11440.13,723.84
1512399600000,11440.13,11467.01,11271.0,11416.01,617.31
1512403200000,11416.01,11416.01,11281.01,11300.0,551.89
1512406800000,11300.0,11370.0,11299.99,11318.72,539.44
1512410400000,11318.72,11318.73,11212.0,11305.0,994.12
1512414000000,11305.0,11334.15,11283.0,11303.02,883.4
1512417600000,11303.02,11548.0,11303.02,11445.01,1587.62
1512421200000,11445.01,11550.0,11430.0,11500.0,1111.25
1512424800000,11500.0,11525.99,11500.0,11511.5,736.09
1512428400000,11511.5,11650.0,11511.02,11643.98,1287.12
1512432000000,11643.98,11680.0,11553.0,11627.49,964.87
1512435600000,11627.49,11629.79,11575.99,11590.0,605.76
1512439200000,11590.0,11683.0,11532.0,11574.36,1010.12
1512442800000,11574.36,11643.0,11552.5,11635.97,535.18
1512446400000,11635.97,11641.18,11564.0,11578.32,620.5
1512450000000,11578.32,11630.0,11545.99,11603.41,425.08
1512453600000,11603.41,11630.0,11603.41,11630.0,276.89
1512457200000,11630.0,11789.35,11612.47,11789.35,1018.86
1512460800000,11789.35,11796.36,11738.01,11794.15,546.76
1512464400000,11794.15,11797.0,11658.47,11700.0,395.71
1512468000000,11700.0,11727.94,11550.0,11676.59,499.52
1512471600000,11676.59,11733.33,11639.84,11715.0,210.93
1512475200000,11715.0,11787.31,11675.68,11787.31,395.32
1512478800000,11787.31,11875.0,11761.11,11771.88,1385.71
1512482400000,11771.88,11859.0,11764.49,11803.02,939.46
1512486000000,11803.02,11850.0,11797.95,11848.99,821.09
1512489600000,11848.99,11848.99,11651.0,11700.01,1393.65
1512493200000,11700.01,11840.0,11700.0,11780.0,1010.02
1512496800000,11780.0,11814.99,11760.0,11790.0,594.35
1512500400000,11790.0,11825.0,11789.99,11791.0,652.27
1512504000000,11791.0,11823.2,11782.03,11807.87,752.22
1512507600000,11807.87,11810.11,11788.64,11810.1,403.83
1512511200000,11810.1,11810.11,11710.8,11780.01,688.79
1512514800000,11780.01,11780.19,11713.0,11718.35,931.98
1512518400000,11718.35,11863.5,11717.5,11862.99,1119.45
1512522000000,11862.99,11978.0,11850.01,11964.63,1463.03
1512525600000,11964.63,12165.0,11934.19,12160.64,3111.51
1512529200000,12160.64,12300.0,12090.0,12250.01,2612.05
1512532800000,12250.01,12290.0,12150.01,12239.99,1562.31
1512536400000,12239.99,12300.0,12204.01,12299.99,941.92
1512540000000,12299.99,12450.0,12299.99,12449.99,1507.26
1512543600000,12449.99,12540.0,12354.99,12429.0,1802.28
1512547200000,12429.0,12589.55,12410.87,12560.0,1030.78
1512550800000,12560.0,12731.19,12558.48,12700.0,1056.02
1512554400000,12700.0,12920.0,12699.99,12920.0,960.8
1512558000000,12920.0,12947.0,12313.37,12778.79,1585.27
1512561600000,12778.79,12864.0,12762.75,12854.68,706.76
1512565200000,12854.68,12894.01,12810.0,12872.43,1062.52
1512568800000,12872.43,12930.0,12872.42,12901.08,1243.4
1512572400000,12901.08,12931.28,12589.18,12669.87,2272.56
1512576000000,12669.87,12849.95,12510.0,12810.0,2282.96
1512579600000,12810.0,12882.0,12805.23,12825.01,1067.44
1512583200000,12825.01,12935.0,12825.0,12935.0,1007.64
1512586800000,12935.0,13380.0,12932.4,13380.0,3279.69
1512590400000,13380.0,13473.35,13125.0,13450.0,3607.6
1512594000000,13450.0,13472.36,13400.01,13456.99,1984.62
1512597600000,13456.99,14419.4,13456.99,14330.0,5093.76
1512601200000,14330.0,14345.0,13748.53,14090.0,4477.1
1512604800000,14090.0,14400.0,14089.99,14370.02,2434.04
1512608400000,14370.02,14400.0,14126.02,14361.01,2305.68
1512612000000,14361.01,14361.01,13500.0,13974.46,4556.15
1512615600000,13974.46,14250.0,13841.93,13911.79,2113.38
1512619200000,13911.79,14371.75,13900.0,14371.75,1594.57
1512622800000,14371.75,14399.99,14206.0,14397.0,1538.48
1512626400000,14397.0,14499.89,14300.0,14430.0,1659.26
1512630000000,14430.0,14487.11,14340.0,14487.11,560.89
1512633600000,14487.11,14900.0,14487.11,14842.39,2054.19
1512637200000,14842.39,14995.0,14802.81,14995.0,886.22
1512640800000,14995.0,15600.0,14994.99,15600.0,2109.7
1512644400000,15600.0,15898.0,14580.0,14947.98,3235.77
1512648000000,14947.98,15450.0,14805.0,15367.73,1925.14
1512651600000,15367.73,15750.0,15229.02,15732.59,2532.2
1512655200000,15732.59,16173.0,15720.0,16140.0,3630.86
1512658800000,16140.0,16977.0,16140.0,16949.01,5650.93
1512662400000,16949.01,19650.65,15145.38,16299.99,5615.37
1512666000000,16299.99,17294.99,15100.0,16774.97,4130.8
1512669600000,16774.97,17869.99,16640.0,16929.0,5056.46
1512673200000,16929.0,16948.99,15305.0,15860.0,5886.74
1512676800000,15860.0,16474.99,15735.01,16466.32,3749.79
1512680400000,16466.32,16890.0,16346.69,16749.99,3374.34
1512684000000,16749.99,17240.0,16749.99,17192.0,3494.81
1512687600000,17192.0,17430.01,16800.0,17390.01,2659.4
1512691200000,17390.01,17650.0,17310.1,17614.0,2766.29
1512694800000,17614.0,17777.69,17401.0,17616.78,2320.46
1512698400000,17616.78,17616.78,16780.0,17375.91,3623.26
1512702000000,17375.91,17375.96,16090.0,16799.99,4631.06
1512705600000,16799.99,17096.0,16100.0,16125.99,3542.74
1512709200000,16125.99,16347.04,15142.42,16217.0,6562.68
1512712800000,16217.0,16710.03,15650.0,16641.78,3303.56
1512716400000,16641.78,16945.0,16202.12,16600.5,1832.5
1512720000000,16600.5,16720.0,15950.0,16013.46,1087.25
1512723600000,16013.46,16366.98,15460.0,15897.5,1929.25
1512727200000,15897.5,16206.99,15449.87,15449.87,1151.79
1512730800000,15449.87,15700.0,13788.99,15280.01,3604.85
1512734400000,15280.01,15745.56,15042.57,15360.0,1839.41
1512738000000,15360.0,15599.98,14760.0,15470.51,2640.25
1512741600000,15470.51,16711.31,15444.6,16587.77,2750.48
1512745200000,16587.77,16630.0,15750.0,15900.0,2470.07
1512748800000,15900.0,16200.0,15300.0,15828.97,2767.38
1512752400000,15828.97,15877.93,15200.0,15399.99,2005.91
1512756000000,15399.99,15690.0,15250.0,15690.0,2150.79
1512759600000,15690.0,15958.19,15514.3,15660.62,1988.35
1512763200000,15660.62,15790.0,15525.0,15659.97,1511.72
1512766800000,15659.97,16379.99,15644.0,16280.0,2803.92
1512770400000,16280.0,16469.0,16107.0,16329.89,1577.78
1512774000000,16329.89,16492.0,16180.0,16367.03,1190.97
1512777600000,16367.03,16499.0,16215.0,16250.03,1233.23
1512781200000,16250.03,16299.99,15800.65,15811.12,1290.5
1512784800000,15811.12,16230.0,15804.96,16091.24,1460.94
1512788400000,16091.24,16172.78,15930.0,16069.17,850.77
1512792000000,16069.17,16199.58,15810.0,15870.2,1393.78
1512795600000,15870.2,15979.5,15425.0,15661.43,2172.92
1512799200000,15661.43,15992.0,15625.02,15890.89,1158.41
1512802800000,15890.89,16287.99,15890.88,16084.81,1252.71
1512806400000,16084.81,16131.99,15711.54,15846.78,749.3
1512810000000,15846.78,15950.0,15600.0,15731.57,803.02
1512813600000,15731.57,15749.0,15500.0,15500.0,760.8
1512817200000,15500.0,15875.0,15332.0,15859.99,876.56
1512820800000,15859.99,15934.61,15525.0,15525.02,522.03
1512824400000,15525.02,15795.99,15520.0,15762.48,528.92
1512828000000,15762.48,15789.0,15648.83,15701.41,636.15
1512831600000,15701.41,15701.41,15516.0,15517.02,709.94
1512835200000,15517.02,15550.0,14620.0,15068.0,2922.77
1512838800000,15068.0,15068.5,13550.0,14199.0,6461.96
1512842400000,14199.0,15200.0,14198.99,14825.1,4394.96
1512846000000,14825.1,14974.44,14505.07,14729.06,1637.82
1512849600000,14729.06,15180.0,14729.06,14800.0,1525.69
1512853200000,14800.0,15099.0,14800.0,15099.0,973.84
1512856800000,15099.0,15495.0,15050.04,15237.02,1680.16
1512860400000,15237.02,15310.0,15100.01,15309.98,1069.89
1512864000000,15309.98,15309.99,14812.0,14934.0,1189.44
1512867600000,14934.0,14934.01,14130.85,14499.78,2356.54
1512871200000,14499.78,14650.0,14001.0,14020.01,1637.76
1512874800000,14020.01,14213.13,13501.0,13502.2,4303.73
1512878400000,13502.2,14200.0,13502.0,14099.99,4049.44
1512882000000,14099.99,14152.61,13704.0,13900.0,1425.81
1512885600000,13900.0,14494.0,13812.29,14422.49,1839.73
1512889200000,14422.49,14499.0,13900.0,14229.81,1298.83
1512892800000,14229.81,14254.92,13800.0,14039.99,844.65
1512896400000,14039.99,14247.74,13929.01,14185.37,608.33
1512900000000,14185.37,14556.0,14114.84,14265.0,699.58
1512903600000,14265.0,14405.58,14051.03,14248.99,484.19
1512907200000,14248.99,14400.0,14102.0,14387.01,472.5
1512910800000,14387.01,15250.0,14387.01,15250.0,1776.61
1512914400000,15250.0,15960.0,15250.0,15450.0,3436.17
1512918000000,15450.0,15760.0,15145.11,15598.75,2470.68
1512921600000,15598.75,15900.0,15450.29,15525.0,1955.79
1512925200000,15525.0,15790.0,15411.24,15724.99,923.49
1512928800000,15724.99,15725.0,15350.0,15499.0,1117.49
1512932400000,15499.0,15888.0,15460.03,15832.99,1475.36
1512936000000,15832.99,15875.61,15531.11,15603.22,1159.82
1512939600000,15603.22,15697.5,14800.0,14862.57,2504.68
1512943200000,14862.57,15273.0,14661.55,14890.25,1750.83
1512946800000,14890.25,16300.0,14890.24,15290.01,5831.04
1512950400000,15290.01,15625.0,15200.0,15570.01,1906.7
1512954000000,15570.01,16200.0,15570.0,16158.49,3259.28
1512957600000,16158.49,16795.0,16030.0,16795.0,3197.19
1512961200000,16795.0,16988.0,16523.78,16637.98,4315.15
1512964800000,16637.98,16888.0,16301.0,16550.01,2228.63
1512968400000,16550.01,16730.0,16525.0,16574.0,841.97
1512972000000,16574.0,16950.0,16557.0,16948.0,1250.45
1512975600000,16948.0,16948.0,16733.78,16849.99,728.12
1512979200000,16849.99,16940.0,16700.0,16775.92,649.38
1512982800000,16775.92,16805.14,16631.48,16760.84,593.27
1512986400000,16760.84,16888.0,16725.21,16801.65,344.68
1512990000000,16801.65,16829.99,16600.0,16610.7,420.89
1512993600000,16610.7,16900.0,16610.7,16825.79,482.81
1512997200000,16825.79,16872.59,16517.67,16639.37,1162.69
1513000800000,16639.37,16780.01,16414.75,16599.01,1045.94
1513004400000,16599.01,16750.0,16532.95,16710.0,948.13
1513008000000,16710.0,16749.0,16550.0,16649.98,910.57
1513011600000,16649.98,16649.99,16530.0,16536.0,943.02
1513015200000,16536.0,16720.0,16535.99,16669.99,790.78
1513018800000,16669.99,17130.72,16669.98,17130.72,553.55
1513022400000,17130.72,17493.0,17000.04,17314.73,4085.92
1513026000000,17314.73,17336.01,17000.0,17250.0,1643.68
1513029600000,17250.0,17250.01,16900.51,17070.79,1774.6
1513033200000,17070.79,17117.61,16800.0,16885.75,1779.02
1513036800000,16885.75,16897.0,16640.0,16839.45,1738.95
1513040400000,16839.45,16999.99,16600.0,16980.0,1466.65
1513044000000,16980.0,17050.0,16755.0,16864.9,1401.49
1513047600000,16864.9,16899.99,16375.0,16502.0,2131.59
1513051200000,16502.0,16669.42,16456.0,16456.0,1221.77
1513054800000,16456.0,16766.0,16404.01,16765.99,1300.29
1513058400000,16765.99,16765.99,16765.99,16765.99,0.0
1513062000000,16765.99,16958.15,16765.99,16918.17,1041.95
1513065600000,16918.17,17100.0,16918.16,17070.54,1208.63
1513069200000,17070.54,17100.0,16970.0,17005.04,549.45
1513072800000,17005.04,17005.04,16855.0,16860.0,502.96
1513076400000,16860.0,17000.0,16844.68,16895.97,502.42
1513080000000,16895.97,16941.34,16690.0,16850.0,1097.94
1513083600000,16850.0,17400.0,16846.0,17369.98,2140.2
1513087200000,17369.98,17370.0,17050.0,17064.54,759.14
1513090800000,17064.54,17266.42,16958.89,17266.41,1385.13
1513094400000,17266.41,17490.0,17100.0,17387.0,1149.79
1513098000000,17387.0,17750.0,17250.0,17704.03,2260.62
1513101600000,17704.03,18149.99,17576.38,17788.9,4271.27
1513105200000,17788.9,17850.0,17509.32,17711.63,1650.84
1513108800000,17711.63,17875.0,17520.02,17521.0,1297.97
1513112400000,17521.0,17625.0,17410.0,17574.99,1075.94
1513116000000,17574.99,17920.42,17574.98,17797.98,1767.38
1513119600000,17797.98,17798.01,17600.96,17730.12,1360.25
1513123200000,17730.12,17900.0,17730.11,17839.0,1221.88
1513126800000,17839.0,17839.01,17551.0,17624.45,1048.9
1513130400000,17624.45,17659.99,16750.0,17299.0,2786.74
1513134000000,17299.0,17389.0,17021.0,17096.6,1613.77
1513137600000,17096.6,17096.6,16870.01,17071.82,1673.93
1513141200000,17071.82,17250.0,17005.03,17240.0,1251.66
1513144800000,17240.0,17247.5,17090.0,17238.28,577.28
1513148400000,17238.28,17248.47,17160.28,17220.02,459.22
1513152000000,17220.02,17250.0,17200.0,17250.0,379.26
1513155600000,17250.0,17250.0,17205.0,17250.0,366.96
1513159200000,17250.0,17250.0,17185.02,17211.01,513.46
1513162800000,17211.01,17250.0,17199.01,17249.98,552.65
1513166400000,17249.98,17746.73,17249.98,17615.0,1204.79
1513170000000,17615.0,17640.0,17401.01,17401.02,684.1
1513173600000,17401.02,17540.95,17349.99,17349.99,836.65
1513177200000,17349.99,17491.04,17215.0,17218.63,898.73
1513180800000,17218.63,17292.5,16911.76,17000.0,1112.24
1513184400000,17000.0,17011.68,16600.0,16750.0,2004.23
1513188000000,16750.0,16757.27,15700.0,16399.02,3722.93
1513191600000,16399.02,16750.0,16337.21,16623.44,1636.05
1513195200000,16623.44,16710.0,16367.79,16420.72,1136.4
1513198800000,16420.72,16998.0,16420.71,16950.07,1524.54
1513202400000,16950.07,16995.01,16754.84,16758.88,597.15
1513206000000,16758.88,16862.02,16515.52,16689.61,862.44
1513209600000,16689.61,16898.7,16601.0,16895.0,701.29
1513213200000,16894.99,16895.0,16559.74,16730.0,641.98
1513216800000,16730.0,16745.0,16307.2,16414.7,1047.85
1513220400000,16414.7,16590.0,16400.0,16570.78,693.46
1513224000000,16570.78,16801.0,16570.78,16801.0,719.66
1513227600000,16801.0,16801.0,16615.54,16700.0,708.01
1513231200000,16700.0,16799.9,16680.0,16687.78,352.36
1513234800000,16687.78,16895.89,16650.0,16895.88,300.37
1513238400000,16895.88,17199.6,16895.88,17040.0,793.39
1513242000000,17040.0,17138.0,16837.63,16837.64,366.21
1513245600000,16837.64,17060.1,16750.01,16942.69,322.17
1513249200000,16942.69,16972.88,16798.91,16925.0,324.8
1513252800000,16925.0,17188.0,16864.36,17076.0,383.83
1513256400000,17076.0,17086.23,16925.82,16936.11,419.77
1513260000000,16936.11,16999.0,16570.0,16570.0,913.7
1513263600000,16570.0,16764.0,16256.0,16760.87,1150.43
1513267200000,16760.87,16795.0,16650.0,16700.01,774.62
1513270800000,16700.01,16910.0,16677.0,16838.29,764.94
1513274400000,16838.29,16949.11,16804.99,16838.0,829.55
1513278000000,16838.0,16850.0,16750.0,16815.0,681.29
1513281600000,16815.0,16840.0,16666.66,16666.66,575.82
1513285200000,16666.66,16750.01,16604.0,16750.0,908.27
1513288800000,16750.0,16837.8,16734.42,16749.0,645.18
1513292400000,16749.0,16788.0,16705.01,16749.79,592.54
1513296000000,16749.79,17143.0,16745.0,17143.0,1783.99
1513299600000,17143.0,17250.0,16910.0,17158.01,1763.66
1513303200000,17158.01,17899.0,17092.37,17490.0,4117.7
1513306800000,17490.0,17698.56,17310.95,17398.0,2222.5
1513310400000,17398.0,17419.0,17160.01,17337.38,1257.35
1513314000000,17337.38,17499.98,17314.0,17437.96,862.25
1513317600000,17437.96,17450.0,17328.8,17352.77,450.04
1513321200000,17352.77,17442.51,17331.0,17358.97,352.18
1513324800000,17358.97,17422.0,17252.47,17410.0,511.19
1513328400000,17410.0,17632.0,17397.84,17632.0,634.89
1513332000000,17632.0,17800.0,17619.11,17788.1,669.08
1513335600000,17788.1,17836.42,17689.11,17836.42,522.12
1513339200000,17836.42,17890.0,17732.0,17854.69,640.33
1513342800000,17854.69,17855.0,17582.0,17798.0,1379.57
1513346400000,17798.0,17825.0,17648.09,17658.11,886.81
1513350000000,17658.11,17720.0,17500.0,17568.25,1284.19
1513353600000,17568.25,17725.72,17522.67,17659.98,1313.91
1513357200000,17659.98,17698.4,17590.56,17606.06,968.05
1513360800000,17606.06,17790.0,17524.01,17789.99,880.29
1513364400000,17789.99,17797.0,17668.0,17705.56,642.26
1513368000000,17705.56,17800.0,17705.56,17754.55,646.77
1513371600000,17754.55,17760.0,17601.01,17695.11,824.51
1513375200000,17695.11,17735.0,17566.41,17732.71,740.76
1513378800000,17732.71,17790.0,17689.99,17738.67,580.03
1513382400000,17738.67,17849.88,17734.64,17800.01,518.97
1513386000000,17800.01,17800.01,17700.0,17749.71,432.25
1513389600000,17749.71,17775.0,17670.0,17687.91,354.05
1513393200000,17687.91,17714.05,17630.0,17651.16,500.34
1513396800000,17651.16,17770.28,17651.16,17726.09,344.68
1513400400000,17726.09,17825.0,17726.09,17824.99,388.84
1513404000000,17824.99,17980.0,17824.98,17978.0,777.75
1513407600000,17978.0,18209.61,17977.99,18157.51,1513.41
1513411200000,18157.51,18170.0,17936.01,18124.87,535.94
1513414800000,18124.87,18179.01,18078.51,18179.01,208.63
1513418400000,18179.01,18250.0,18120.03,18143.03,439.46
1513422000000,18143.03,18350.0,18130.07,18320.1,357.48
1513425600000,18320.1,18350.0,18285.9,18349.01,412.34
1513429200000,18349.01,18699.49,18349.0,18599.99,1626.18
1513432800000,18599.99,18799.0,18530.24,18798.99,986.23
1513436400000,18798.99,18991.0,18648.76,18991.0,1547.77
1513440000000,18991.0,19000.0,18719.98,18969.99,1731.96
1513443600000,18969.99,18992.5,18837.63,18908.69,893.58
1513447200000,18908.69,18945.08,18901.01,18945.08,496.03
1513450800000,18945.08,19423.0,18945.07,19422.46,2575.89
1513454400000,19422.46,19479.94,19167.0,19433.21,1969.84
1513458000000,19433.21,19480.0,19256.0,19450.0,882.98
1513461600000,19450.0,19597.0,19450.0,19597.0,1101.25
1513465200000,19597.0,19797.0,19592.1,19650.0,1576.34
1513468800000,19650.0,19650.02,19228.46,19377.62,1618.25
1513472400000,19377.62,19393.92,19010.0,19286.25,1964.07
1513476000000,19286.25,19490.0,19137.0,19398.99,855.43
1513479600000,19398.99,19580.09,19250.01,19358.26,868.5
1513483200000,19358.26,19429.99,19250.0,19369.42,496.66
1513486800000,19369.42,19560.0,19350.0,19535.95,569.19
1513490400000,19535.95,19535.95,19433.23,19500.0,409.92
1513494000000,19500.0,19749.94,19499.99,19735.0,588.62
1513497600000,19735.0,19748.99,19560.0,19624.31,381.05
1513501200000,19624.31,19740.0,19545.0,19740.0,225.27
1513504800000,19740.0,19750.0,19720.0,19750.0,220.98
1513508400000,19750.0,19847.12,19646.73,19847.11,403.98
1513512000000,19847.11,19891.99,19707.5,19770.01,487.2
1513515600000,19770.01,19870.0,19725.98,19820.0,452.25
1513519200000,19820.0,19820.0,19563.19,19684.96,532.98
1513522800000,19684.96,19726.52,19420.0,19632.49,738.34
1513526400000,19632.49,19691.44,19402.0,19405.01,1187.45
1513530000000,19405.01,19550.0,19405.0,19536.0,497.76
1513533600000,19536.0,19536.01,19251.0,19251.01,699.19
1513537200000,19251.01,19437.93,19127.0,19299.99,1361.34
1513540800000,19299.99,19557.6,19299.99,19421.56,853.9
1513544400000,19421.56,19450.0,19370.0,19440.98,379.24
1513548000000,19440.98,19787.99,19419.51,19690.0,1098.64
1513551600000,19690.0,19719.99,19125.0,19378.99,2423.84
1513555200000,19378.99,19385.0,18200.0,18224.19,3289.4
1513558800000,18224.19,18880.0,18214.06,18800.0,2836.8
1513562400000,18800.0,19098.82,18432.0,18545.56,2242.96
1513566000000,18545.56,18833.56,18529.09,18799.96,970.07
1513569600000,18799.96,19099.99,18780.0,18978.0,935.44
1513573200000,18984.0,19183.75,18855.78,19141.48,724.22
1513576800000,19141.48,19173.47,18963.01,19144.0,491.74
1513580400000,19144.0,19144.0,18810.1,18821.34,432.11
1513584000000,18821.34,19122.99,18821.34,19112.5,273.11
1513587600000,19112.5,19112.5,18860.0,18980.01,193.18
1513591200000,18980.01,19099.0,18970.0,19019.99,149.41
1513594800000,19019.99,19349.0,19019.99,19231.9,450.36
1513598400000,19231.9,19367.5,19059.33,19071.0,468.86
1513602000000,19071.0,19138.99,18802.64,18900.28,564.19
1513605600000,18900.28,18900.28,18478.71,18790.0,1344.03
1513609200000,18790.0,18900.0,18790.0,18870.0,731.69
1513612800000,18870.0,18900.0,18670.1,18670.11,770.54
1513616400000,18670.11,18697.15,18602.01,18641.21,763.22
1513620000000,18641.21,18641.21,18425.0,18550.0,1133.72
1513623600000,18550.0,18855.38,18550.0,18849.99,972.15
1513627200000,18849.99,18850.0,18648.78,18779.98,938.3
1513630800000,18779.98,18849.9,18760.8,18829.34,632.31
1513634400000,18829.34,18849.98,18715.0,18849.98,954.7
1513638000000,18849.98,19175.0,18829.42,19039.0,1332.68
1513641600000,19039.0,19099.0,18802.4,18873.0,836.1
1513645200000,18873.0,18991.0,18830.0,18868.35,610.32
1513648800000,18868.35,18899.99,18760.04,18851.9,922.63
1513652400000,18851.9,19096.55,18707.67,19039.99,1153.78
1513656000000,19039.99,19045.0,18950.0,18975.0,760.92
1513659600000,18975.0,18990.0,18904.85,18914.37,604.76
1513663200000,18914.37,18951.0,18780.0,18780.02,671.06
1513666800000,18780.02,18898.0,18780.01,18841.01,383.52
1513670400000,18841.01,18907.77,18841.01,18899.92,195.25
1513674000000,18899.92,18899.92,18615.42,18658.98,533.43
1513677600000,18658.98,18658.98,18300.0,18300.0,1370.73
1513681200000,18300.0,18455.31,17763.48,17856.0,1565.28
1513684800000,17856.0,18299.99,17855.99,18178.98,1109.2
1513688400000,18178.98,18498.95,18178.98,18225.0,1016.33
1513692000000,18225.0,18225.01,17900.0,18015.37,1496.55
1513695600000,18015.37,18220.32,18009.98,18147.99,1027.81
1513699200000,18147.99,18431.0,18146.0,18429.01,986.57
1513702800000,18429.01,18499.99,18321.75,18360.01,767.79
1513706400000,18360.01,18360.02,18175.95,18320.0,765.99
1513710000000,18320.0,18320.01,17929.67,18024.0,1379.71
1513713600000,18024.0,18169.37,17621.0,17789.2,2246.63
1513717200000,17789.2,17821.0,16800.0,17200.01,4878.4
1513720800000,17200.01,17648.2,17200.0,17450.1,2551.3
1513724400000,17450.1,17905.73,17430.0,17838.73,1222.61
1513728000000,17838.73,17838.73,14301.0,16910.0,5465.96
1513731600000,16910.0,17053.53,15500.0,16532.0,5435.29
1513735200000,16532.0,17473.0,16531.99,17473.0,3745.36
1513738800000,17473.0,17498.37,16963.0,16980.01,1568.39
1513742400000,16980.01,17199.99,16701.0,17094.93,1161.79
1513746000000,17094.93,17094.99,16611.0,16661.34,925.19
1513749600000,16661.34,16718.85,15979.08,16456.33,1924.57
1513753200000,16456.33,16848.0,16290.0,16551.59,1096.46
1513756800000,16551.59,17098.0,16453.68,17098.0,687.8
1513760400000,17098.0,17100.0,16906.0,17051.21,371.5
1513764000000,17051.21,17499.98,17051.21,17388.72,610.31
1513767600000,17388.72,17498.56,17250.0,17435.8,352.0
1513771200000,17435.8,17890.0,17435.8,17889.97,665.31
1513774800000,17889.97,17889.97,17049.0,17170.0,987.98
1513778400000,17170.0,17573.0,17150.0,17233.55,801.26
1513782000000,17233.55,17233.56,16350.0,16487.26,1671.84
1513785600000,16487.26,16600.0,16145.0,16401.59,2074.49
1513789200000,16401.59,16999.0,16353.65,16928.98,2094.6
1513792800000,16928.98,16940.0,16606.0,16929.98,848.44
1513796400000,16929.98,16985.0,16510.01,16857.45,2154.52
1513800000000,16857.45,16899.0,16648.0,16743.61,1041.44
1513803600000,16743.61,16743.62,16249.14,16370.12,1422.3
1513807200000,16370.12,16493.16,15693.97,16396.01,3403.03
1513810800000,16396.01,16600.0,16200.0,16496.9,1220.22
1513814400000,16496.9,16794.95,16450.0,16719.33,1083.45
1513818000000,16719.33,16719.93,16502.0,16550.0,635.08
1513821600000,16550.0,16709.99,16392.19,16447.51,934.23
